CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22192,MR.,HENRY,ZIMMERMAN,9/11/1976,S,M,Henry1@Adventure-Works.Com,60000,,Partial College,Professional,N
22193,MRS.,TONI,GARCIA,11/21/1955,S,F,Toni15@Adventure-Works.Com,80000,2,High School,Skilled Manual,Y
22194,MR.,BRUCE,SAI,4/22/1955,S,M,Bruce4@Adventure-Works.Com,80000,2,High School,Skilled Manual,Y
22195,MR.,PHILIP,ROMERO,4/24/1956,M,M,Philip9@Adventure-Works.Com,80000,2,High School,Skilled Manual,N
22196,MR.,FRANCIS,ROMERO,1/25/1956,S,M,Francis6@Adventure-Works.Com,80000,2,High School,Skilled Manual,N
22197,MR.,LARRY,DOMINGUEZ,12/14/1956,S,M,Larry15@Adventure-Works.Com,80000,2,High School,Skilled Manual,N
22198,MR.,FRANK,HERNANDEZ,11/14/1956,M,M,Frank34@Adventure-Works.Com,80000,2,High School,Skilled Manual,N
22199,MR.,DAVID,LEE,6/8/1956,S,M,David85@Adventure-Works.Com,80000,2,High School,Skilled Manual,N
22200,MRS.,MARTHA,YE,3/28/1957,S,F,Martha9@Adventure-Works.Com,70000,2,High School,Professional,Y
22201,MRS.,LINDSEY,LUO,1/5/1957,M,F,Lindsey6@Adventure-Works.Com,70000,2,High School,Professional,Y
22202,MR.,ROBERTO,DIAZ,7/6/1957,M,M,Roberto2@Adventure-Works.Com,70000,2,High School,Professional,Y
22203,MRS.,ALISHA,ZHENG,6/16/1958,M,F,Alisha20@Adventure-Works.Com,100000,1,Bachelors,Management,Y
22204,MR.,DUSTIN,XIE,6/24/1958,M,M,Dustin3@Adventure-Works.Com,110000,4,Bachelors,Management,Y
22205,MR.,BOBBY,SAUNDERS,8/10/1958,M,M,Bobby6@Adventure-Works.Com,110000,4,Bachelors,Management,Y
22206,MRS.,CYNTHIA,RODRIGUEZ,9/3/1958,S,F,Cynthia25@Adventure-Works.Com,110000,5,Bachelors,Management,Y
22207,MS.,NANCY,SANCHEZ,1/1/1958,S,F,Nancy23@Adventure-Works.Com,130000,,Graduate Degree,Management,N
22208,MRS.,CANDICE,LIANG,10/11/1959,M,F,Candice0@Adventure-Works.Com,110000,4,Bachelors,Management,Y
22209,MR.,CEDRIC,SHEN,1/12/1959,M,M,Cedric24@Adventure-Works.Com,110000,1,Bachelors,Management,Y
22210,MRS.,MARTHA,YANG,4/7/1959,M,F,Martha4@Adventure-Works.Com,110000,1,Bachelors,Management,Y
22211,MR.,RICHARD,GRAY,2/24/1974,M,M,Richard87@Adventure-Works.Com,60000,,Partial College,Professional,Y
22212,MRS.,KARA,XU,3/7/1959,M,F,Kara5@Adventure-Works.Com,110000,1,Bachelors,Management,Y
22213,MR.,JAY,PATEL,3/6/1959,S,M,Jay9@Adventure-Works.Com,110000,1,Bachelors,Management,Y
22214,MRS.,SABRINA,RUIZ,1/5/1959,M,F,Sabrina17@Adventure-Works.Com,120000,4,Bachelors,Management,Y
22215,MR.,SAMUEL,LAL,12/25/1966,M,M,Samuel26@Adventure-Works.Com,130000,,Graduate Degree,Management,Y
22216,MR.,MARCUS,HOWARD,3/15/1966,S,M,Marcus87@Adventure-Works.Com,150000,,Bachelors,Management,Y
22217,MR.,DYLAN,POWELL,12/18/1957,M,M,Dylan7@Adventure-Works.Com,70000,2,Partial High School,Skilled Manual,N
22218,MR.,CHRISTIAN,BRYANT,2/24/1957,M,M,Christian5@Adventure-Works.Com,60000,2,High School,Professional,N
22219,MRS.,JUHA-PEKKA,POSTI,2/1/1957,M,F,Juha-Pekka0@Adventure-Works.Com,60000,2,High School,Professional,Y
22220,MR.,BRANDON,SHARMA,1/2/1957,M,M,Brandon27@Adventure-Works.Com,60000,2,High School,Professional,N
22221,MR.,BENJAMIN,KUMAR,10/18/1957,M,M,Benjamin30@Adventure-Works.Com,60000,2,High School,Professional,N
22222,MR.,ANGEL,HILL,7/24/1957,M,M,Angel36@Adventure-Works.Com,90000,2,Partial College,Professional,Y
22223,MRS.,GABRIELLE,PARKER,4/11/1957,M,F,Gabrielle51@Adventure-Works.Com,90000,2,Partial College,Professional,Y
22224,MRS.,KATHERINE,ALEXANDER,3/3/1957,M,F,Katherine45@Adventure-Works.Com,90000,2,Partial College,Professional,Y
22225,MRS.,JESSICA,MURPHY,3/3/1957,S,F,Jessica8@Adventure-Works.Com,90000,2,Partial College,Professional,Y
22226,MRS.,MORGAN,SANDERS,10/24/1956,M,F,Morgan69@Adventure-Works.Com,60000,2,High School,Professional,Y
22227,MRS.,BARBARA,CAI,5/21/1956,M,F,Barbara30@Adventure-Works.Com,60000,2,High School,Professional,Y
22228,MRS.,KATELYN,GONZALEZ,9/12/1956,M,F,Katelyn31@Adventure-Works.Com,60000,2,High School,Professional,Y
22229,MR.,WYATT,PERRY,8/8/1956,M,M,Wyatt59@Adventure-Works.Com,60000,2,High School,Professional,N
22230,MRS.,JORDYN,BENNETT,9/22/1956,M,F,Jordyn0@Adventure-Works.Com,70000,3,Partial College,Professional,Y
22231,MRS.,GRACE,BROOKS,4/22/1956,M,F,Grace45@Adventure-Works.Com,70000,3,Partial College,Professional,Y
22232,MRS.,PAIGE,BROOKS,8/18/1972,M,F,Paige24@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
22233,MR.,XAVIER,MARTIN,4/22/1972,M,M,Xavier12@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
22234,MRS.,KATHERINE,GONZALEZ,2/8/1972,M,F,Katherine65@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
22235,MR.,SEBASTIAN,PETERSON,9/11/1972,M,M,Sebastian6@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
22236,MR.,JOSE,GONZALEZ,3/5/1970,M,M,Jose44@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22237,MR.,ANGEL,MORRIS,4/5/1970,M,M,Angel17@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22238,MR.,ALEX,MURPHY,11/18/1970,M,M,Alex19@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22239,MR.,JESSE,COOK,1/5/1970,M,M,Jesse22@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22240,MR.,MIGUEL,POWELL,9/21/1970,M,M,Miguel55@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22241,MRS.,ALEXANDRIA,WASHINGTON,7/2/1970,M,F,Alexandria13@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22242,MR.,CAMERON,WALKER,12/27/1970,M,M,Cameron41@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22243,MRS.,EMMA,LEWIS,3/14/1970,M,F,Emma20@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
22244,MRS.,SHELBY,HOWARD,5/18/1969,M,F,Shelby12@Adventure-Works.Com,50000,1,Bachelors,Skilled Manual,Y
22245,MR.,EVAN,LOPEZ,5/11/1969,S,M,Evan37@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22246,MRS.,JACQUELINE,COX,3/13/1969,M,F,Jacqueline34@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22247,MR.,RYAN,WILLIAMS,10/7/1969,M,M,Ryan41@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22248,MR.,GARY,RAMOS,10/18/1969,M,M,Gary28@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22249,MR.,KEVIN,CHEN,8/8/1971,M,M,Kevin28@Adventure-Works.Com,70000,3,Graduate Degree,Professional,Y
22250,MR.,MICHAEL,WILSON,7/23/1971,M,M,Michael39@Adventure-Works.Com,70000,3,Graduate Degree,Professional,Y
22251,MRS.,MARTHA,SHE,12/19/1970,M,F,Martha22@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
22252,MRS.,MAKAYLA,BROOKS,7/8/1970,S,F,Makayla1@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
22253,MRS.,STEPHANIE,REED,2/6/1970,M,F,Stephanie7@Adventure-Works.Com,60000,2,Graduate Degree,Professional,Y
22254,MR.,FERNANDO,SCOTT,11/24/1970,M,M,Fernando29@Adventure-Works.Com,60000,2,Graduate Degree,Professional,Y
22255,MRS.,NICOLE,ROGERS,12/19/1970,M,F,Nicole28@Adventure-Works.Com,70000,3,Graduate Degree,Professional,Y
22256,MR.,EDWIN,LU,6/7/1970,M,M,Edwin12@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
22257,MRS.,CARRIE,ROMERO,2/6/1970,M,F,Carrie9@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
22258,MRS.,JESSICA,REED,4/20/1970,M,F,Jessica4@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
22259,MR.,DALTON,MITCHELL,11/2/1967,S,M,Dalton36@Adventure-Works.Com,40000,,Bachelors,Professional,Y
22260,MRS.,COURTNEY,ALLEN,8/15/1967,M,F,Courtney19@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22261,MR.,ISAAC,ALLEN,3/10/1967,S,M,Isaac40@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22262,MR.,MARCUS,COLLINS,6/5/1967,S,M,Marcus48@Adventure-Works.Com,50000,2,Bachelors,Skilled Manual,Y
22263,MR.,PATRICK,BLUE,5/27/1966,M,M,Patrick19@Adventure-Works.Com,60000,3,Bachelors,Skilled Manual,Y
22264,MS.,STEPHANIE,COLEMAN,11/14/1966,S,F,Stephanie33@Adventure-Works.Com,60000,,Graduate Degree,Professional,N
22265,MR.,JEREMIAH,SANCHEZ,11/14/1966,M,M,Jeremiah45@Adventure-Works.Com,70000,,Graduate Degree,Professional,N
22266,MRS.,RACHEL,SANDERS,12/18/1966,M,F,Rachel46@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
22267,MRS.,BRIANNA,RODRIGUEZ,2/15/1966,M,F,Brianna19@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
22268,MRS.,ALEXANDRA,BARNES,9/22/1969,S,F,Alexandra26@Adventure-Works.Com,60000,2,Graduate Degree,Professional,Y
22269,MR.,CALEB,YANG,2/17/1969,M,M,Caleb23@Adventure-Works.Com,70000,5,Graduate Degree,Professional,Y
22270,MR.,ANTONIO,GONZALES,4/15/1969,M,M,Antonio17@Adventure-Works.Com,80000,2,Graduate Degree,Professional,Y
22271,MR.,CONNOR,MITCHELL,2/24/1969,M,M,Connor39@Adventure-Works.Com,80000,3,Graduate Degree,Professional,Y
22272,MRS.,ISABELLA,KELLY,3/7/1969,M,F,Isabella9@Adventure-Works.Com,80000,3,Graduate Degree,Professional,Y
22273,MS.,PATRICIA,RODRIGUEZ,9/8/1965,S,F,Patricia21@Adventure-Works.Com,40000,,Bachelors,Professional,Y
22274,MR.,ADAM,CHEN,9/18/1965,S,M,Adam22@Adventure-Works.Com,40000,,Bachelors,Professional,Y
22275,MR.,IAN,BAILEY,2/19/1965,S,M,Ian83@Adventure-Works.Com,40000,,Bachelors,Professional,N
22276,MS.,GABRIELLA,GRAY,6/7/1965,S,F,Gabriella3@Adventure-Works.Com,40000,,Bachelors,Professional,N
22277,MS.,ARIANNA,TORRES,7/25/1965,S,F,Arianna25@Adventure-Works.Com,40000,,Bachelors,Professional,N
22278,MRS.,MARIAH,GRAY,12/26/1965,S,F,Mariah30@Adventure-Works.Com,50000,3,Bachelors,Skilled Manual,Y
22279,MRS.,RILEY,KELLY,11/9/1965,M,F,Riley22@Adventure-Works.Com,50000,3,Bachelors,Skilled Manual,Y
22280,MR.,LUIS,SCOTT,7/18/1965,M,M,Luis45@Adventure-Works.Com,50000,3,Bachelors,Skilled Manual,N
22281,MS.,ALEXIA,DIAZ,9/11/1965,M,F,Alexia18@Adventure-Works.Com,60000,,Graduate Degree,Professional,Y
22282,MR.,JONATHAN,HUGHES,1/27/1964,S,M,Jonathan11@Adventure-Works.Com,40000,,Bachelors,Professional,N
22283,MR.,EDUARDO,DAVIS,7/5/1964,S,M,Eduardo4@Adventure-Works.Com,60000,4,Bachelors,Skilled Manual,Y
22284,MRS.,KRISTY,SANZ,6/27/1964,S,F,Kristy18@Adventure-Works.Com,60000,4,Bachelors,Skilled Manual,N
22285,MRS.,MEREDITH,MORENO,11/22/1964,M,F,Meredith29@Adventure-Works.Com,60000,4,Bachelors,Skilled Manual,Y
22286,MR.,GABRIEL,HUGHES,8/12/1964,M,M,Gabriel8@Adventure-Works.Com,60000,5,Bachelors,Skilled Manual,Y
22287,MRS.,MEGAN,GRIFFIN,8/18/1964,S,F,Megan68@Adventure-Works.Com,60000,5,Bachelors,Skilled Manual,Y
22288,MRS.,ISABEL,PATTERSON,11/26/1964,S,F,Isabel11@Adventure-Works.Com,60000,4,Bachelors,Skilled Manual,N
22289,MR.,THOMAS,LONG,5/14/1964,M,M,Thomas11@Adventure-Works.Com,60000,4,Bachelors,Skilled Manual,Y
22290,MRS.,JOCELYN,JENKINS,9/21/1963,M,F,Jocelyn7@Adventure-Works.Com,70000,4,Bachelors,Professional,Y
22291,MR.,CARLOS,MORRIS,2/26/1963,M,M,Carlos21@Adventure-Works.Com,70000,4,Bachelors,Professional,Y
22292,MRS.,STACY,GOMEZ,3/9/1963,M,F,Stacy2@Adventure-Works.Com,70000,4,Bachelors,Professional,Y
22293,MRS.,JASMINE,JOHNSON,6/20/1963,M,F,Jasmine1@Adventure-Works.Com,70000,4,Bachelors,Professional,Y
22294,MS.,RACHEL,BROWN,10/10/1968,S,F,Rachel6@Adventure-Works.Com,70000,,Bachelors,Professional,N
22295,MS.,JADE,MORGAN,3/16/1968,S,F,Jade10@Adventure-Works.Com,70000,,Bachelors,Professional,Y
22296,MR.,BENJAMIN,JOHNSON,3/23/1968,M,M,Benjamin47@Adventure-Works.Com,70000,,Bachelors,Professional,N
22297,MS.,JASMINE,GARCIA,8/19/1968,S,F,Jasmine14@Adventure-Works.Com,70000,,Bachelors,Professional,Y
22298,MR.,MARCUS,WILLIAMS,4/20/1968,S,M,Marcus2@Adventure-Works.Com,70000,,Bachelors,Professional,N
22299,MR.,RICHARD,MURPHY,12/27/1963,S,M,Richard96@Adventure-Works.Com,70000,4,Bachelors,Professional,Y
22300,MRS.,KAITLYN,PRICE,3/18/1963,S,F,Kaitlyn68@Adventure-Works.Com,60000,3,Graduate Degree,Professional,N
22301,MRS.,ABIGAIL,RODRIGUEZ,9/13/1963,M,F,Abigail61@Adventure-Works.Com,60000,3,Graduate Degree,Professional,Y
22302,MR.,CLAYTON,GUO,1/14/1974,M,M,Clayton16@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22303,MR.,PHILIP,ALONSO,2/21/1972,S,M,Philip8@Adventure-Works.Com,20000,,Partial High School,Manual,Y
22304,MS.,JAIME,VAZQUEZ,6/27/1972,S,F,Jaime16@Adventure-Works.Com,20000,,Partial High School,Manual,N
22305,MS.,ANNE,CARLSON,11/21/1972,S,F,Anne20@Adventure-Works.Com,20000,,Partial High School,Manual,N
22306,MR.,IVAN,KAPOOR,4/11/1973,S,M,Ivan1@Adventure-Works.Com,30000,,High School,Manual,N
22307,MRS.,SARAH,ROSS,3/16/1973,M,F,Sarah29@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22308,MRS.,CASSANDRA,LOPEZ,8/22/1973,M,F,Cassandra18@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22309,MRS.,LEAH,ZHOU,7/2/1973,M,F,Leah6@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22310,MS.,CHRISTINA,SANDERS,3/13/1972,S,F,Christina2@Adventure-Works.Com,20000,,Partial High School,Manual,N
22311,MR.,BRUCE,SARA,7/4/1972,S,M,Bruce9@Adventure-Works.Com,30000,,High School,Manual,N
22312,,KRISTI,MEHTA,8/9/1972,M,NA,Kristi31@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
22313,MR.,JARROD,MARTINEZ,6/6/1972,S,M,Jarrod16@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
22314,MS.,BRANDY,PATEL,11/15/1971,M,F,Brandy21@Adventure-Works.Com,10000,,Partial High School,Manual,N
22315,MR.,DARREN,RAMAN,2/28/1971,S,M,Darren15@Adventure-Works.Com,20000,,Partial High School,Manual,Y
22316,MS.,DEANNA,SARA,3/21/1971,M,F,Deanna14@Adventure-Works.Com,20000,,Partial High School,Manual,N
22317,MS.,KARLA,NATH,5/9/1971,S,F,Karla19@Adventure-Works.Com,20000,,Partial High School,Manual,N
22318,MR.,RAMON,XU,3/8/1971,S,M,Ramon12@Adventure-Works.Com,30000,,High School,Manual,Y
22319,MR.,JORGE,ZHOU,11/7/1971,S,M,Jorge10@Adventure-Works.Com,30000,,High School,Manual,N
22320,MR.,DANNY,GILL,10/28/1971,M,M,Danny14@Adventure-Works.Com,30000,,High School,Manual,N
22321,MR.,ALAN,ZENG,1/26/1970,S,M,Alan26@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
22322,MR.,ROGER,ZHAO,11/15/1971,S,M,Roger15@Adventure-Works.Com,30000,,High School,Manual,Y
22323,MRS.,ERICA,LIANG,12/12/1971,S,F,Erica16@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
22324,MRS.,KARI,GILL,8/9/1971,M,F,Kari34@Adventure-Works.Com,40000,2,Partial College,Clerical,N
22325,MR.,NOAH,RODRIGUEZ,6/20/1970,S,M,Noah67@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
22326,MRS.,RILEY,HOWARD,2/23/1975,S,F,Riley31@Adventure-Works.Com,40000,3,Partial College,Clerical,Y
22327,MR.,JAKE,CAI,11/20/1974,S,M,Jake19@Adventure-Works.Com,40000,3,Partial College,Clerical,Y
22328,MS.,GRACE,ANDERSON,7/2/1974,S,F,Grace9@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,Y
22329,MS.,GRACE,PETERSON,1/2/1974,M,F,Grace40@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,Y
22330,MR.,JOSE,WALKER,4/3/1974,M,M,Jose66@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,Y
22331,MRS.,MICHELE,YUAN,9/20/1929,M,F,Michele7@Adventure-Works.Com,20000,2,Partial College,Clerical,N
22332,MRS.,BRITTANY,BENNETT,7/13/1931,M,F,Brittany1@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
22333,MRS.,GABRIELLA,WATSON,8/13/1931,M,F,Gabriella6@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
22334,MR.,JUAN,SERRANO,5/24/1966,M,M,Juan4@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
22335,MR.,ANTHONY,TAYLOR,11/24/1966,M,M,Anthony18@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
22336,MR.,FRANK,MORENO,11/4/1966,M,M,Frank14@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
22337,MRS.,HALEY,JENKINS,4/3/1953,M,F,Haley25@Adventure-Works.Com,20000,2,High School,Manual,N
22338,MR.,THOMAS,RUSSELL,3/26/1953,M,M,Thomas22@Adventure-Works.Com,20000,2,High School,Manual,N
22339,MR.,RICHARD,NELSON,11/2/1953,M,M,Richard29@Adventure-Works.Com,20000,2,High School,Manual,N
22340,MR.,ISAAC,YOUNG,10/2/1953,M,M,Isaac39@Adventure-Works.Com,20000,2,High School,Manual,N
22341,MR.,TRISTAN,WASHINGTON,11/16/1953,M,M,Tristan14@Adventure-Works.Com,20000,2,High School,Manual,N
22342,MR.,JON,LAL,10/4/1954,M,M,Jon4@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
22343,MRS.,BRITTANY,POWELL,7/7/1954,M,F,Brittany7@Adventure-Works.Com,30000,1,High School,Clerical,Y
22344,MRS.,KRYSTAL,YANG,12/24/1954,M,F,Krystal5@Adventure-Works.Com,30000,1,High School,Clerical,Y
22345,MRS.,AMANDA,JAMES,7/18/1955,M,F,Amanda17@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22346,MRS.,CATHERINE,HOWARD,4/6/1955,M,F,Catherine10@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
22347,MRS.,ABIGAIL,LONG,2/17/1956,M,F,Abigail34@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
22348,MRS.,ZOE,TORRES,7/1/1956,M,F,Zoe11@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22349,MR.,MASON,MORRIS,10/21/1956,M,M,Mason17@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22350,MRS.,RILEY,POWELL,6/6/1956,M,F,Riley6@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22351,MRS.,SARAH,DAVIS,9/12/1956,M,F,Sarah7@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
22352,MRS.,ELIZABETH,MOORE,12/5/1957,M,F,Elizabeth12@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
22353,MRS.,AMANDA,ALLEN,3/7/1957,M,F,Amanda67@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22354,MRS.,SARA,KING,3/3/1957,M,F,Sara46@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
22355,MR.,LOGAN,JONES,4/27/1957,M,M,Logan52@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
22356,MR.,CHARLES,WARD,2/26/1957,M,M,Charles51@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22357,MR.,JUSTIN,LAL,1/20/1957,M,M,Justin26@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
22358,MRS.,SYDNEY,BUTLER,8/8/1957,M,F,Sydney36@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
22359,MR.,ETHAN,LEE,10/26/1958,S,M,Ethan50@Adventure-Works.Com,40000,2,Partial College,Clerical,N
22360,MR.,CALEB,COLLINS,1/13/1958,S,M,Caleb31@Adventure-Works.Com,40000,2,Partial College,Clerical,N
22361,MR.,NATHAN,WHITE,10/21/1958,M,M,Nathan70@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
22362,MR.,AUSTIN,RUSSELL,11/13/1958,M,M,Austin16@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,N
22363,MRS.,FAITH,DIAZ,4/21/1958,S,F,Faith21@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,Y
22364,MRS.,KATHERINE,JENKINS,9/20/1958,M,F,Katherine32@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,Y
22365,MR.,SEBASTIAN,RICHARDSON,3/2/1958,M,M,Sebastian10@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,N
22366,MR.,LOGAN,HENDERSON,7/16/1958,M,M,Logan7@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,N
22367,MRS.,JASMINE,GRIFFIN,10/13/1958,S,F,Jasmine60@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,Y
22368,MR.,EDWARD,ROSS,3/26/1959,S,M,Edward52@Adventure-Works.Com,40000,2,Partial College,Clerical,N
22369,MR.,LOUIS,DENG,5/5/1959,M,M,Louis18@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
22370,MRS.,CAROL,PATTERSON,5/11/1959,S,F,Carol25@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
22371,MR.,BLAKE,POWELL,10/14/1972,S,M,Blake56@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,N
22372,MS.,MELANIE,PERRY,8/25/1972,S,F,Melanie23@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,Y
22373,MS.,GABRIELLE,BELL,9/24/1973,S,F,Gabrielle6@Adventure-Works.Com,40000,,Graduate Degree,Skilled Manual,Y
22374,MR.,LUKE,PATTERSON,3/4/1973,M,M,Luke29@Adventure-Works.Com,40000,,Graduate Degree,Skilled Manual,Y
22375,MRS.,JASMINE,WILLIAMS,9/26/1973,S,F,Jasmine2@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
22376,MR.,MARCUS,MARTIN,3/18/1972,S,M,Marcus15@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
22377,MR.,ROGER,ZENG,3/12/1967,S,M,Roger26@Adventure-Works.Com,10000,1,Graduate Degree,Manual,Y
22378,MRS.,REBEKAH,MALHOTRA,2/14/1962,S,F,Rebekah5@Adventure-Works.Com,10000,1,Graduate Degree,Manual,N
22379,MR.,FERNANDO,HAYES,7/17/1962,S,M,Fernando64@Adventure-Works.Com,10000,1,Graduate Degree,Manual,N
22380,MR.,BRENDAN,NATH,8/23/1962,S,M,Brendan16@Adventure-Works.Com,10000,1,Graduate Degree,Manual,N
22381,MR.,HUNTER,PATTERSON,3/23/1962,M,M,Hunter7@Adventure-Works.Com,10000,1,Graduate Degree,Manual,Y
22382,MRS.,BETHANY,XU,11/26/1962,S,F,Bethany8@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22383,MR.,DEVIN,JENKINS,2/21/1962,M,M,Devin45@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22384,MRS.,PAIGE,SANCHEZ,9/27/1961,S,F,Paige42@Adventure-Works.Com,10000,1,Bachelors,Manual,Y
22385,MRS.,MISTY,LAL,12/15/1961,M,F,Misty10@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22386,,JEROME,GILL,3/15/1935,M,NA,Jerome12@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22387,MRS.,AUDREY,ROMERO,11/19/1936,M,F,Audrey10@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22388,MR.,BRADLEY,BECK,5/16/1936,M,M,Bradley22@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
22389,MR.,EDWIN,LUO,9/15/1957,M,M,Edwin28@Adventure-Works.Com,20000,1,Bachelors,Clerical,Y
22390,MR.,KELVIN,ZHENG,2/2/1957,M,M,Kelvin38@Adventure-Works.Com,20000,1,Bachelors,Clerical,Y
22391,MRS.,ANGELA,WATSON,6/5/1954,M,F,Angela26@Adventure-Works.Com,10000,2,Partial College,Manual,Y
22392,MRS.,BAILEY,GRAY,5/14/1954,M,F,Bailey4@Adventure-Works.Com,10000,2,Partial College,Manual,Y
22394,MRS.,MEAGAN,SURI,6/6/1937,S,F,Meagan0@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,N
22395,MR.,JERMAINE,PATEL,5/25/1938,S,M,Jermaine2@Adventure-Works.Com,20000,1,Bachelors,Clerical,Y
22396,MRS.,REBEKAH,PATEL,8/28/1941,S,F,Rebekah3@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
22397,,MARIE,PATEL,8/5/1942,M,NA,Marie7@Adventure-Works.Com,10000,2,Partial College,Manual,Y
22398,MRS.,SHEILA,MORENO,3/12/1942,M,F,Sheila6@Adventure-Works.Com,20000,1,Partial College,Manual,Y
22399,MR.,ARTHUR,FERNANDEZ,1/6/1980,S,M,Arthur18@Adventure-Works.Com,10000,,Partial College,Manual,Y
22400,MR.,RUBEN,MARTIN,5/19/1980,M,M,Ruben23@Adventure-Works.Com,10000,,Partial College,Manual,N
22401,MR.,IAN,PRICE,1/8/1980,M,M,Ian40@Adventure-Works.Com,10000,,Partial College,Manual,Y
22402,MR.,CLARENCE,XIE,9/10/1980,M,M,Clarence18@Adventure-Works.Com,10000,,Partial College,Manual,Y
22403,MR.,CEDRIC,BECK,2/21/1979,M,M,Cedric38@Adventure-Works.Com,10000,,Partial College,Manual,Y
